UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day,Time per Session_log,Engagement Efficiency_log,Videos per Session_log,Video Consumption Ratio_log
785,-0.7401916315160448,Male,Japan,-0.7313675173618003,0,0,Students,Urban,Facebook,-1.3753438944779117,2,Jokes/Memes,21,2206,6,25,3,24,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At Work,Wi-Fi,14,-0.25337720555008963,-0.021640990241555434,-0.45808729385269525,1.970762814273188,Afternoon,-0.2921951819606025,-0.02187859066418888,-0.6126503492826575,1.0888187596595298
786,-1.6296668546476831,Male,India,-0.26640203719519656,1,1,Driver,Rural,Tiktok,1.0081437829009277,2,Pranks,15,2708,2,1,14,91,8,2,Entertainment,Tablet,Android,14:00:00,10,0,At Home,Wi-Fi,14,2.2606721328907384,-0.5316700350110088,0.3185687941956845,-0.6772505167658804,Afternoon,1.181933349860676,-0.7585821781025895,0.27654690155602063,-1.1308788503903011
787,-0.9625604372989545,Female,Indonesia,-0.1655773224314837,1,0,Labor/Worker,Urban,Instagram,-1.6732798541502667,10,Gaming,4,5981,8,6,49,48,8,2,Entertainment,Tablet,Ios,14:00:00,10,0,At Work,Wi-Fi,14,-0.6782515437465895,4.919085524626586,0.022027378759030457,1.3989454427879402,Afternoon,-1.1339852304866094,1.7781819647724015,0.02178828081508096,0.8750292419515843
788,1.1128817500082018,Other,United States,-0.21919314065031428,1,1,Students,Rural,Instagram,-0.4934534538477412,16,Trends,7,5722,9,7,13,30,6,4,Boredom,Smartphone,Android,21:00:00,8,2,At School,Wi-Fi,21,-0.5329394919847097,-0.11647200352519574,-0.5555223303533102,-0.4469884879798745,Night,-0.7612964622218196,-0.12383229958091964,-0.8108554623054199,-0.5923764602802325
789,1.038758814747232,Male,United States,0.913736074825887,1,0,Waiting Staff,Rural,Instagram,-1.446848524799277,12,Vlogs,16,747,7,19,41,15,8,2,Entertainment,Smartphone,Ios,17:00:00,10,0,At Home,Wi-Fi,17,-0.6430548530084179,-0.39418554761005087,-0.18696371402489725,1.7366630850074154,Evening,-1.0301731588913743,-0.5011815239717688,-0.20697953823461487,1.0067393260282875
790,0.7422670737033524,Male,United States,-0.3698401015890725,1,1,Manager,Urban,Youtube,-1.0059033044841916,1,Life Hacks,3,8992,4,12,27,47,3,7,Boredom,Smartphone,Windows,14:00:00,5,5,At Work,Mobile Data,14,0.9785069702859159,0.725240287273474,3.142772750735247,-0.005652932806696455,Afternoon,0.6823425048525094,0.5453663377525308,1.4213653102114974,-0.005668971102185265
791,1.038758814747232,Male,Vietnam,1.5422045100796322,1,0,Students,Rural,Facebook,0.44802417871690037,8,Jokes/Memes,7,6553,1,1,1,44,6,4,Entertainment,Smartphone,Ios,21:00:00,8,2,At Home,Mobile Data,21,-0.11208763272971507,-0.29411117808437776,-0.6529573668539251,-0.6734128162861137,Night,-0.1188822263661379,-0.3482975299297435,-1.0583076444897719,-1.119058340753138
792,0.7422670737033524,Male,India,-0.9677070556896171,0,1,Waiting Staff,Urban,Instagram,-1.4587659631861711,16,Pranks,29,1497,4,7,17,98,6,4,Habit,Smartphone,Ios,08:00:00,8,2,At School,Wi-Fi,8,-0.6604017934436597,-0.1205376527988032,-0.5202197808965656,0.23228449693884304,Morning,-1.0799921056061796,-0.1284445273171046,-0.7344271568056677,0.20886976129272306
793,-0.4436998904721654,Male,India,-1.3629129610510602,0,0,Students,Urban,Tiktok,1.341832057733965,18,Jokes/Memes,24,1379,4,19,48,27,3,7,Habit,Smartphone,Android,14:00:00,5,5,At Work,Mobile Data,14,-0.3370950485201692,-0.5956963303727064,-0.29287136239513084,-0.4162868841417404,Afternoon,-0.4111236603407067,-0.9055890258807,-0.3465426811144506,-0.5383456568205264
794,0.445775332659473,Male,Mexico,-0.05021058149992767,1,1,Labor/Worker,Urban,Instagram,-1.2442520722220756,13,Jokes/Memes,22,8871,8,13,34,84,3,7,Entertainment,Smartphone,Android,21:00:00,5,5,Commuting,Mobile Data,21,-0.6148975004178807,1.2837396544912503,-0.2999318722864797,0.37044171421044675,Night,-0.9542457474471547,0.8258142986467263,-0.35657762336950355,0.3151331070058679
795,-0.666068696255075,Female,United States,-1.5989995945759579,0,0,Labor/Worker,Rural,Youtube,0.06666615033628608,15,Comedy,6,7360,4,26,14,64,6,4,Entertainment,Smartphone,Android,14:00:00,8,2,At School,Wi-Fi,14,-0.4426851207346839,-0.1691001436185681,-0.5385771066140728,-0.05554303904366435,Afternoon,-0.5846248859198528,-0.18524600115821124,-0.7734403172520353,-0.057145161150469276
796,0.2234065268765634,Female,India,-0.6023017662721312,0,1,Students,Rural,Facebook,-1.3991787712517003,12,Life Hacks,16,3770,4,12,17,41,6,4,Boredom,Smartphone,Ios,17:00:00,8,2,At Home,Mobile Data,17,-0.6347584901915632,0.48635010942601425,-0.4693841096788535,0.6621069506727207,Evening,-1.0071964734991488,0.39632352381150215,-0.6337168898921223,0.5080860449481175
797,0.7422670737033524,Other,Pakistan,-1.6592752392716559,0,0,Students,Urban,Youtube,-0.25510468610985726,8,Jokes/Memes,24,3342,2,12,3,96,8,2,Boredom,Smartphone,Windows,21:00:00,10,0,At Home,Mobile Data,21,-0.29737306897280413,-0.3859108760405928,-0.6162427154189108,-0.3395328745464051,Night,-0.3529292093595353,-0.4876152083403256,-0.9577449976391671,-0.41480792847100856
798,1.038758814747232,Female,Brazil,-1.1540557446404427,0,1,Waiting Staff,Rural,Youtube,-1.387261332864806,10,Gaming,8,9088,7,22,34,68,8,2,Habit,Smartphone,Ios,21:00:00,10,0,At Work,Mobile Data,21,-0.6179143596240096,2.0099444940127946,-0.18978791798143682,1.7213122830883483,Night,-0.9621105060363215,1.101921638063445,-0.21045923593450686,1.0011142209807136
799,0.6681441384423826,Male,Brazil,-0.32048151421937865,1,0,Students,Rural,Youtube,0.3169323564610642,14,Asmr,23,1546,4,13,40,5,6,4,Procrastination,Smartphone,Android,08:00:00,8,2,At Home,Mobile Data,8,-0.3863704155536094,-0.5602422301580237,-0.266041424808005,-0.41244918366197364,Morning,-0.48836381554380187,-0.8215312267497217,-0.3093026890283794,-0.5317925408098644
800,0.001037721093653793,Male,India,-0.9815746690496763,0,1,Driver,Rural,Tiktok,0.9843089061271393,5,Life Hacks,22,3126,6,28,25,53,6,4,Boredom,Smartphone,Android,14:00:00,8,2,At Home,Mobile Data,14,0.47066900392086874,-0.5123761225891538,0.036148398541728216,-0.23207726111293564,Afternoon,0.385717401969981,-0.7182109133146519,0.03551037541480408,-0.2640661513024935
801,-0.666068696255075,Male,Vietnam,-1.318486017338287,0,0,Manager,Rural,Facebook,-1.685197292537161,18,Jokes/Memes,6,5889,3,14,2,8,8,2,Habit,Tablet,Macos,17:00:00,10,0,At Work,Mobile Data,17,-0.69182741017417,5.38169906275422,-0.6543694688321948,4.6801793529885245,Evening,-1.1770952963723136,1.8534343726788016,-1.062384903454769,1.7369828084649153
802,0.445775332659473,Male,Japan,-1.0445479649765104,0,1,Students,Urban,Facebook,1.4133366880553304,19,Life Hacks,10,6208,7,22,34,22,8,2,Boredom,Smartphone,Android,14:00:00,10,0,At Work,Wi-Fi,14,-0.348659675476997,-0.4137150014255911,-0.4171363364828716,-0.3817475798238395,Afternoon,-0.4287230014464706,-0.5339492619427404,-0.5398019732949835,-0.4808584580291782
803,1.3352505557911114,Female,India,0.27721683667922004,1,1,Waiting Staff,Rural,Tiktok,-1.5421880318944305,15,Entertainment,16,8875,6,12,26,7,3,7,Entertainment,Smartphone,Macos,21:00:00,5,5,At Home,Mobile Data,21,-0.6689495611943586,3.4820986864047887,-0.4256089483524903,1.3989454427879402,Night,-1.1054845321155846,1.5000913935220523,-0.5544448399775663,0.8750292419515843
804,-0.5178228257331352,Female,United States,0.7104006132790013,1,1,Labor/Worker,Urban,Facebook,-1.1250776883531337,6,Entertainment,11,1295,3,20,31,22,8,2,Entertainment,Smartphone,Windows,08:00:00,10,0,Commuting,Mobile Data,8,-0.46707139931756003,-0.4165210162894914,0.060154132172314495,0.6544315497131873,Morning,-0.6293678212332197,-0.5387468455382668,0.05841430526303008,0.5034574753346093
805,-1.4072980488647737,Female,Philippines,1.332040618853933,1,1,Students,Rural,Youtube,-0.5768755225560006,11,Life Hacks,13,1385,4,12,9,46,6,4,Habit,Smartphone,Windows,14:00:00,8,2,At Home,Mobile Data,14,-0.47059106839137715,-0.5114749207350544,-0.5541102283750404,-0.2435903625522359,Afternoon,-0.6359941181402502,-0.7163644694825315,-0.807683506331337,-0.2791722010736037
806,0.37165239739850314,Male,United States,0.6974603175296452,1,0,Students,Rural,Facebook,1.4133366880553304,11,Asmr,29,942,5,27,30,30,3,7,Boredom,Smartphone,Ios,14:00:00,5,5,At Home,Mobile Data,14,-0.08870697388221538,-0.6134541032705285,-0.28439875052551217,-0.30883127070827093,Afternoon,-0.0928907801837758,-0.9505046683813679,-0.3346321812975491,-0.3693713037024392
807,-1.4814209841257435,Female,Mexico,1.3318298648515006,1,1,Engineer,Rural,Tiktok,1.6159331406325317,18,Jokes/Memes,6,3280,9,6,20,16,8,2,Entertainment,Tablet,Android,17:00:00,10,0,Commuting,Mobile Data,17,-0.3051666219219707,-0.532141117798379,-0.5131592710052167,-0.6120096086098455,Evening,-0.3640832059330969,-0.7595885622921547,-0.7198182545757368,-0.9467747041238727
808,-1.0366833725599243,Other,Mexico,1.485343080223341,1,0,Labor/Worker,Rural,Youtube,0.7459601383892553,18,Pranks,24,1033,6,27,21,79,3,7,Procrastination,Computer,Android,14:00:00,5,5,At Home,Mobile Data,14,-0.4069856201288242,-0.5997517387161537,-0.5046866591355981,-0.20905105823433504,Afternoon,-0.5225366309172493,-0.9156702711900857,-0.7025647048336595,-0.23452186226667548
809,-0.5178228257331352,Male,Brazil,-1.1501778709956845,0,1,Artist,Rural,Tiktok,0.5076113706513714,10,Life Hacks,1,2786,4,10,29,5,3,7,Procrastination,Computer,Ios,14:00:00,5,5,At Work,Mobile Data,14,-0.21818051481191808,-0.5021147105686129,-0.2603930168949259,-0.49304089373707577,Afternoon,-0.24613140243926301,-0.6973855709976488,-0.30163633778162263,-0.6793249369025384
810,-1.0366833725599243,Male,Brazil,-1.0063593397357395,0,0,Labor/Worker,Urban,Instagram,0.3884369867824294,2,Gaming,21,2233,7,20,25,67,3,7,Boredom,Smartphone,Ios,14:00:00,5,5,At School,Mobile Data,14,1.607019304896123,-0.5249007801751033,1.0952248822440642,-0.27429196639037007,Afternoon,0.9582075399473933,-0.7442316129188002,0.7396608899732575,-0.3206075026068736
811,-0.5178228257331352,Male,Vietnam,-0.07634407780155893,1,1,Manager,Rural,Youtube,-0.8748114822283555,9,Pranks,19,1620,2,29,38,23,3,7,Entertainment,Tablet,Ios,14:00:00,5,5,At Work,Mobile Data,14,-0.4879380088266189,-0.4364908301019211,-0.07399555576331476,0.7350232597882894,Afternoon,-0.6693095847612885,-0.5735716725236576,-0.07687624495580596,0.5510208195269943
812,-0.2954540199502257,Male,Germany,1.4305470395908884,1,0,Waiting Staff,Rural,Youtube,-0.45770113868705864,14,Pranks,12,3535,4,24,44,61,6,4,Boredom,Smartphone,Android,14:00:00,8,2,At Work,Mobile Data,14,-0.5030223048572638,-0.3288176903973644,-0.2265025694164511,0.12099118302560682,Afternoon,-0.6992101328810587,-0.3987144805491881,-0.25683293077990005,0.11421327878309386
813,0.001037721093653793,Male,Indonesia,0.2480484827425606,1,1,Labor/Worker,Rural,Facebook,1.2345751122519175,19,Gaming,24,3205,5,9,25,74,8,2,Entertainment,Smartphone,Android,21:00:00,10,0,At School,Wi-Fi,21,-0.36852066525067956,-0.5204664574157278,-0.4835051294615513,-0.5582818018931107,Night,-0.4596900617977869,-0.7349414338533877,-0.6606899216654687,-0.8170831610769232
814,-1.4072980488647737,Other,Indonesia,0.3895487199757479,1,0,Driver,Rural,Youtube,0.22159284936591064,10,Gaming,27,2882,4,2,9,5,3,7,Boredom,Computer,Android,14:00:00,5,5,At Work,Wi-Fi,14,-0.2785176989344979,-0.47557021959332185,-0.5428134125488822,-0.6465489129277463,Afternoon,-0.3264474318168401,-0.645443739218635,-0.7826636837754429,-1.0400101707658473
815,0.7422670737033524,Female,Germany,0.27945082910500463,1,1,Waiting Staff,Urban,Tiktok,0.6863729464547843,4,Jokes/Memes,6,170,4,7,39,23,8,2,Habit,Smartphone,Android,14:00:00,10,0,At Home,Mobile Data,14,0.607684692865894,-0.6408588323792781,0.7068968382198744,-0.5659572028526443,Afternoon,0.4747950650031128,-1.024039743216122,0.5346770074341435,-0.8346121388048635
816,-1.3331751136038037,Female,Japan,-1.3702472003357113,0,0,Labor/Worker,Rural,Facebook,0.8770519606450915,6,Jokes/Memes,18,8140,9,9,44,79,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At Work,Mobile Data,14,0.23686241544587183,-0.2786883372630859,0.3651681594785873,-0.5390932994942769,Afternoon,0.2125778628476397,-0.3266839705516348,0.3112776148064022,-0.7745596414882238
817,-1.6296668546476831,Male,Indonesia,1.6876669225585506,1,1,Artist,Urban,Instagram,0.8293822070975146,14,Vlogs,13,9745,2,25,26,82,8,2,Boredom,Smartphone,Windows,21:00:00,10,0,At School,Mobile Data,21,-0.30893769592963194,-0.1976108931846215,-0.4072516226349831,-0.258941164471303,Night,-0.36952529419896624,-0.2201616181800789,-0.5229852915097628,-0.2996752566643969
818,-0.8143145667770147,Male,Vietnam,0.38626095753780076,1,0,Labor/Worker,Urban,Tiktok,-1.5064357167337479,4,Jokes/Memes,7,3897,6,12,37,25,6,4,Entertainment,Smartphone,Android,17:00:00,8,2,At School,Mobile Data,17,-0.5487780028168869,0.9471714847756089,0.6362917393063853,1.1494949116031001,Evening,-0.7957958273645106,0.6663777989243053,0.49243254704198963,0.7652328897046423
819,1.4093734910520812,Female,Philippines,0.620197900237887,1,1,Labor/Worker,Urban,Instagram,0.7459601383892553,15,Life Hacks,23,9787,8,5,16,8,3,7,Habit,Smartphone,Windows,08:00:00,5,5,At Home,Mobile Data,8,-0.34715124587393253,-0.18082600865202034,-0.5188076789182958,-0.604334207650312,Morning,-0.4264097934916053,-0.1994587740436972,-0.7314882528607612,-0.9271853827742215
820,1.4093734910520812,Male,Philippines,0.8043968983639008,1,0,Waiting Staff,Rural,Instagram,-1.2323346338351815,16,Jokes/Memes,13,9815,8,1,37,95,3,7,Procrastination,Smartphone,Ios,21:00:00,5,5,At Home,Mobile Data,21,-0.6304846063162138,1.4448704496321572,-0.34370703361284294,-0.6120096086098455,Night,-0.9955628786124514,0.8939921356875178,-0.4211479946295864,-0.9467747041238727
821,-0.9625604372989545,Female,India,-0.3214931334310547,1,1,Driver,Rural,Instagram,-0.6364627144904715,7,Trends,21,4122,7,22,12,21,3,7,Boredom,Tablet,Android,17:00:00,5,5,Commuting,Wi-Fi,17,-0.35393917908772277,-0.21844094513050966,-0.42843315230902984,0.16704358878280806,Evening,-0.4368616296123651,-0.2464645659237649,-0.5593738337494999,0.15447370374896305
822,1.7058652320959606,Female,India,0.48206972704361983,1,0,Teacher,Rural,Youtube,1.3537494961208594,17,Jokes/Memes,8,5109,4,15,24,2,3,7,Boredom,Smartphone,Android,17:00:00,5,5,Commuting,Mobile Data,17,-0.3139657946065136,-0.4517498160406494,-0.47079621165712326,-0.4738523913382419,Evening,-0.37682779040969405,-0.6010235561450247,-0.6363816881447432,-0.6421734807799709
823,-0.07308521416731607,Male,Philippines,1.2299092292751388,1,1,Labor/Worker,Rural,Tiktok,1.329914619347071,19,Gaming,21,9283,7,8,26,22,3,7,Entertainment,Smartphone,Android,21:00:00,5,5,At Work,Mobile Data,21,-0.3579616580292281,-0.28771059673424004,-0.4764446195702024,-0.5774703042919446,Night,-0.44310725437959864,-0.33927098489388885,-0.6471124654801605,-0.8614955489552931
824,-0.5919457609941051,Female,United States,0.22056616082536132,1,1,Waiting Staff,Urban,Tiktok,0.8770519606450915,19,Gaming,17,2837,6,1,20,72,3,7,Habit,Tablet,Android,17:00:00,5,5,At School,Mobile Data,17,-0.4082426447980446,-0.520056820209319,-0.5216318828748354,-0.6772505167658804,Evening,-0.5246586010886863,-0.7340875575232065,-0.7373747233718367,-1.1308788503903011
825,0.5198982679204428,Other,United States,-0.5314041198538347,0,1,Students,Urban,Youtube,0.3526846716217468,17,Comedy,9,8599,6,18,9,87,6,4,Habit,Smartphone,Android,14:00:00,8,2,At School,Mobile Data,14,-0.4381598319254904,-0.16265859854778944,-0.595061185744864,-0.3126689711880377,Afternoon,-0.5765378679812859,-0.1775234046162888,-0.9040192992019577,-0.3749392559228581
826,-0.9625604372989545,Male,Germany,-0.7076366166878997,0,1,Students,Rural,Facebook,-0.0644256719195501,6,Vlogs,20,5228,2,13,23,96,3,7,Boredom,Smartphone,Android,21:00:00,5,5,Commuting,Mobile Data,21,-0.09423788242678527,-0.2824774814223674,-0.1290675329158362,-0.35104597598570536,Night,-0.0989785707999309,-0.3319509470636644,-0.1381908400562142,-0.43239340605968185
827,-0.5919457609941051,Other,India,-0.48617631093181807,0,0,Waiting Staff,Urban,Instagram,0.424189301943112,11,Asmr,13,4169,8,29,39,72,3,7,Habit,Tablet,Android,14:00:00,5,5,At Home,Mobile Data,14,-0.2785176989344979,-0.42087341160758507,-0.1686063883073901,-0.09775774432109881,Afternoon,-0.3264474318168401,-0.5462341925037115,-0.18465193598839358,-0.10287221883893999
828,-1.184929243081864,Other,India,0.9705975046821782,1,1,Engineer,Urban,Tiktok,-0.779471975133202,16,Pranks,2,6721,8,1,29,68,3,7,Boredom,Smartphone,Ios,14:00:00,5,5,At School,Mobile Data,14,-0.5706502320613221,0.15115422435184228,-0.41431213252633203,-0.6465489129277463,Afternoon,-0.8454833823583093,0.14076511238125725,-0.5349682806755311,-1.0400101707658473
829,-1.4814209841257435,Male,Brazil,0.7855554905464344,1,0,Labor/Worker,Rural,Youtube,0.543363685812054,8,Pranks,4,679,7,5,31,64,8,2,Boredom,Smartphone,Android,21:00:00,10,0,At School,Mobile Data,21,-0.08694713934530679,-0.6138842223372577,-0.12200702302448731,-0.5966588066907784,Night,-0.09096150230338372,-0.9516180123594978,-0.13011668426794937,-0.9079724417058151
830,1.1870046852691716,Other,Mexico,1.6901959705877407,1,1,Labor/Worker,Urban,Instagram,-1.5183531551206422,11,Vlogs,29,7429,9,18,19,94,9,1,Habit,Smartphone,Macos,17:00:00,10,0,At School,Mobile Data,17,-0.6510998108914287,2.5208132950553863,-0.4256089483524903,2.185674041140127,Evening,-1.0529693887758802,1.258692012653771,-0.5544448399775663,1.1586638965049958
831,-1.4814209841257435,Female,Vietnam,-0.7201132536319043,0,0,Waiting Staff,Rural,Facebook,0.8532170838713031,7,Jokes/Memes,25,5487,8,16,20,19,8,2,Procrastination,Smartphone,Android,17:00:00,10,0,At Home,Mobile Data,17,0.0950700327578091,-0.3972066220073158,-0.266041424808005,-0.4162868841417404,Evening,0.09081831807975828,-0.506180797703733,-0.3093026890283794,-0.5383456568205264
832,0.07516065635462366,Female,Philippines,-0.182058285421706,1,1,Students,Urban,Facebook,0.7817124535499379,19,Vlogs,2,236,9,26,23,87,6,4,Habit,Smartphone,Android,21:00:00,8,2,Commuting,Mobile Data,21,-0.41880165201949615,-0.6380425765852176,-0.49903825122251894,-0.23207726111293564,Night,-0.5426631897186384,-1.0162286889498295,-0.6912255305576092,-0.2640661513024935
833,-1.5555439193867133,Female,Indonesia,0.6566583426587113,1,0,Students,Rural,Instagram,0.3169323564610642,10,Entertainment,4,6804,9,10,43,82,3,7,Habit,Smartphone,Macos,21:00:00,5,5,At School,Mobile Data,21,-0.2584053042269713,-0.25772515322511486,-0.06269873993715651,-0.47769009181800864,Night,-0.2989524171656863,-0.29803569095763827,-0.06475053287677199,-0.6494941734307285
834,0.5940212031814127,Male,Germany,1.3188052675011714,1,1,Driver,Rural,Facebook,1.63976801740632,9,Jokes/Memes,18,2423,6,4,27,53,8,2,Boredom,Tablet,Android,14:00:00,10,0,At School,Wi-Fi,14,0.10135515610391119,-0.5633247501362499,-0.24627199711222805,-0.6388735119682127,Afternoon,0.09654138165863628,-0.8285654954717028,-0.28272371493173537,-1.0185269996592987
835,-1.5555439193867133,Other,United States,0.08863415530260998,1,0,Labor/Worker,Rural,Tiktok,0.042831273562497676,4,Trends,5,1032,2,1,30,93,6,4,Entertainment,Tablet,Android,14:00:00,8,2,Commuting,Wi-Fi,14,0.2682880321763822,-0.5810005955927903,0.38917389310917355,-0.6695751158063469,Afternoon,0.23766798493254374,-0.8698857805235162,0.32870924895937725,-1.1073759248152801
836,0.2234065268765634,Male,Philippines,-0.8647748009015792,0,1,Engineer,Rural,Tiktok,1.4371715648291188,15,Entertainment,19,6339,7,23,21,87,3,7,Habit,Smartphone,Android,21:00:00,5,5,At Home,Mobile Data,21,-0.2501089414101166,-0.4105198312156023,-0.4722083136353931,-0.36639677790477243,Night,-0.28782733821582984,-0.528514200309509,-0.6390536065250201,-0.45633235311728265
837,0.37165239739850314,Female,India,1.3382789373259354,1,0,Waiting Staff,Rural,Tiktok,-1.6494449773764783,13,Gaming,10,2940,3,8,44,97,3,7,Boredom,Tablet,Android,08:00:00,5,5,At Home,Mobile Data,8,-0.6807655930850304,1.6668426108549328,-0.1926121219379764,1.6675844763716134,Morning,-1.1418296281285276,0.9808952299058029,-0.2139510842231603,0.9811733724352002
838,0.5940212031814127,Other,Mexico,-0.30020697918537115,1,1,Students,Rural,Facebook,-0.6245452761035774,2,Jokes/Memes,18,5409,7,5,35,52,3,7,Habit,Computer,Ios,14:00:00,5,5,At Work,Mobile Data,14,0.5385483360587712,-0.08966124836573887,1.801275871378955,-0.4968785942168425,Afternoon,0.43083933293919524,-0.09393849419762959,1.0300749817454893,-0.6869237746198549
