UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day
877,45,Male,Pakistan,22257,0,0,Waiting Staff,Urban,Facebook,262,2,Asmr,23,8649,1,27,31,2,8,2,Boredom,Tablet,Macos,17:00:00,10,0,At School,Mobile Data,17,131.0,33.011,15.5,0.103,Evening
878,40,Male,Pakistan,47364,0,1,Waiting Staff,Urban,Instagram,231,17,Asmr,18,6596,8,12,27,83,3,7,Habit,Smartphone,Ios,14:00:00,5,5,At Home,Wi-Fi,14,13.59,28.554,1.59,0.052,Afternoon
879,31,Male,Indonesia,44972,0,0,Labor/Worker,Rural,Instagram,89,8,Jokes/Memes,3,3330,8,3,42,38,9,1,Boredom,Smartphone,Android,17:00:00,10,0,At Home,Wi-Fi,17,11.12,37.416,5.25,0.034,Evening
880,41,Male,Vietnam,46654,0,1,Waiting Staff,Rural,Instagram,16,10,Jokes/Memes,13,1740,2,13,1,32,8,2,Boredom,Smartphone,Android,08:00:00,10,0,At Home,Wi-Fi,8,1.6,108.75,0.1,0.812,Morning
881,19,Other,India,49320,0,0,Waiting Staff,Rural,Tiktok,281,18,Life Hacks,12,6055,3,15,6,10,3,7,Entertainment,Smartphone,Ios,21:00:00,5,5,At Work,Wi-Fi,21,15.61,21.548,0.33,0.053,Night
882,62,Male,Japan,40808,0,1,Engineer,Urban,Instagram,236,19,Pranks,15,6321,4,14,11,8,9,1,Procrastination,Smartphone,Windows,14:00:00,10,0,Commuting,Mobile Data,14,12.42,26.784,0.58,0.059,Afternoon
883,43,Male,India,72389,1,0,Engineer,Urban,Tiktok,25,8,Trends,18,1954,1,24,34,90,8,2,Entertainment,Smartphone,Android,17:00:00,10,0,At School,Mobile Data,17,3.12,78.16,4.25,0.96,Evening
884,31,Female,United States,54773,1,1,Cashier,Urban,Instagram,21,8,Gaming,5,279,4,9,39,94,8,2,Boredom,Computer,Android,21:00:00,10,0,Commuting,Wi-Fi,21,2.62,13.286,4.88,0.429,Night
885,24,Female,Japan,71168,1,0,Labor/Worker,Rural,Facebook,250,3,Trends,7,2391,5,13,20,75,6,4,Procrastination,Smartphone,Windows,14:00:00,8,2,At School,Wi-Fi,14,83.33,9.564,6.67,0.052,Afternoon
886,20,Other,United States,47747,0,1,Waiting Staff,Rural,Tiktok,30,3,Life Hacks,11,9232,3,23,21,20,3,7,Procrastination,Smartphone,Android,17:00:00,5,5,At School,Mobile Data,17,10.0,307.733,7.0,0.767,Evening
887,64,Female,Germany,96396,1,1,Waiting Staff,Urban,Youtube,187,12,Asmr,26,6439,2,22,21,20,8,2,Boredom,Smartphone,Android,08:00:00,10,0,At Work,Mobile Data,8,15.58,34.433,1.75,0.118,Morning
888,40,Other,India,77505,1,1,Teacher,Rural,Tiktok,237,17,Jokes/Memes,27,961,6,4,18,9,6,4,Entertainment,Smartphone,Android,14:00:00,8,2,At Home,Mobile Data,14,13.94,4.055,1.06,0.017,Afternoon
889,63,Female,Brazil,38135,0,1,Labor/Worker,Urban,Tiktok,282,4,Trends,11,6827,8,21,21,72,3,7,Entertainment,Smartphone,Android,14:00:00,5,5,At Work,Mobile Data,14,70.5,24.209,5.25,0.074,Afternoon
890,60,Other,Indonesia,67377,1,0,Artist,Rural,Youtube,297,17,Comedy,27,1217,7,8,19,15,6,4,Habit,Tablet,Macos,17:00:00,8,2,At Work,Mobile Data,17,17.47,4.098,1.12,0.027,Evening
891,64,Female,Mexico,43554,0,1,Waiting Staff,Rural,Tiktok,143,14,Jokes/Memes,15,8566,1,3,4,98,3,7,Boredom,Tablet,Android,17:00:00,5,5,At Home,Wi-Fi,17,10.21,59.902,0.29,0.021,Evening
892,62,Female,India,82491,1,0,Labor/Worker,Rural,Facebook,292,19,Pranks,10,6007,4,2,13,88,3,7,Habit,Smartphone,Android,21:00:00,5,5,At Home,Mobile Data,21,15.37,20.572,0.68,0.007,Night
893,35,Female,United States,75621,1,1,Labor/Worker,Rural,Instagram,162,9,Life Hacks,15,4130,3,19,18,97,8,2,Entertainment,Tablet,Ios,14:00:00,10,0,At Work,Mobile Data,14,18.0,25.494,2.0,0.117,Afternoon
894,55,Female,Pakistan,78283,1,0,Waiting Staff,Rural,Youtube,75,12,Pranks,13,1392,6,28,29,63,8,2,Boredom,Tablet,Ios,14:00:00,10,0,At Home,Mobile Data,14,6.25,18.56,2.42,0.373,Afternoon
895,52,Female,United States,36923,0,1,Cashier,Rural,Instagram,146,5,Pranks,14,2076,9,23,25,91,6,4,Boredom,Smartphone,Macos,21:00:00,8,2,At Work,Mobile Data,21,29.2,14.219,5.0,0.158,Night
896,32,Male,Philippines,67591,1,0,Waiting Staff,Rural,Facebook,101,11,Life Hacks,17,8966,9,8,13,21,6,4,Boredom,Computer,Ios,17:00:00,8,2,At Home,Mobile Data,17,9.18,88.772,1.18,0.079,Evening
897,42,Male,United States,82261,1,1,Manager,Rural,Youtube,268,3,Trends,13,4316,7,17,27,5,3,7,Habit,Smartphone,Android,17:00:00,5,5,At School,Mobile Data,17,89.33,16.104,9.0,0.063,Evening
898,54,Male,United States,74336,1,0,Students,Rural,Instagram,112,15,Life Hacks,10,6196,9,13,19,35,8,2,Habit,Smartphone,Android,21:00:00,10,0,At Work,Wi-Fi,21,7.47,55.321,1.27,0.116,Night
899,45,Male,Pakistan,94083,1,1,Waiting Staff,Rural,Instagram,64,14,Jokes/Memes,25,4589,8,7,49,85,8,2,Habit,Smartphone,Android,17:00:00,10,0,At School,Mobile Data,17,4.57,71.703,3.5,0.109,Evening
900,27,Male,Mexico,80948,1,0,Manager,Rural,Facebook,266,11,Gaming,1,8142,5,9,1,68,6,4,Habit,Smartphone,Android,14:00:00,8,2,Commuting,Wi-Fi,14,24.18,30.609,0.09,0.034,Afternoon
901,56,Other,Indonesia,53002,1,1,Labor/Worker,Rural,Instagram,110,8,Comedy,1,6260,9,12,38,48,8,2,Boredom,Computer,Android,14:00:00,10,0,At School,Mobile Data,14,13.75,56.909,4.75,0.109,Afternoon
902,34,Male,India,93016,1,0,Manager,Rural,Facebook,207,4,Jokes/Memes,15,8471,7,29,19,80,8,2,Habit,Tablet,Ios,08:00:00,7,3,Commuting,Mobile Data,8,51.75,40.923,4.75,0.14,Morning
903,56,Other,Pakistan,46672,0,1,Driver,Rural,Tiktok,235,12,Asmr,16,7897,5,14,1,95,6,4,Habit,Smartphone,Ios,08:00:00,8,2,At Home,Wi-Fi,8,19.58,33.604,0.08,0.06,Morning
904,39,Male,United States,24213,0,0,Cashier,Rural,Facebook,246,8,Jokes/Memes,12,4841,8,14,40,90,6,4,Entertainment,Smartphone,Ios,14:00:00,8,2,At Home,Mobile Data,14,30.75,19.679,5.0,0.057,Afternoon
905,43,Male,Indonesia,30293,0,1,Students,Rural,Tiktok,35,6,Life Hacks,26,7161,7,15,17,62,6,4,Entertainment,Computer,Android,17:00:00,8,2,At School,Mobile Data,17,5.83,204.6,2.83,0.429,Evening
906,61,Female,United States,75860,1,0,Students,Rural,Youtube,130,15,Gaming,24,9666,9,3,21,35,3,7,Habit,Smartphone,Windows,08:00:00,5,5,At Home,Mobile Data,8,8.67,74.354,1.4,0.023,Morning
907,42,Female,Indonesia,82507,1,1,Engineer,Rural,Instagram,191,12,Trends,6,1059,1,15,22,70,3,7,Habit,Smartphone,Ios,21:00:00,5,5,At School,Mobile Data,21,15.92,5.545,1.83,0.079,Night
908,34,Female,Mexico,77134,1,1,Engineer,Rural,Facebook,208,16,Asmr,6,1922,9,19,15,97,8,2,Habit,Smartphone,Android,17:00:00,10,0,At Home,Wi-Fi,17,13.0,9.24,0.94,0.091,Evening
909,30,Female,Brazil,22100,0,1,Labor/Worker,Rural,Facebook,264,16,Vlogs,12,6101,7,24,39,21,3,7,Habit,Tablet,Android,08:00:00,5,5,At School,Mobile Data,8,16.5,23.11,2.44,0.091,Morning
910,37,Other,United States,81997,1,1,Artist,Urban,Instagram,131,4,Jokes/Memes,25,4592,1,20,48,80,8,2,Entertainment,Smartphone,Windows,17:00:00,10,0,At Home,Mobile Data,17,32.75,35.053,12.0,0.153,Evening
911,42,Female,Pakistan,48172,0,0,Waiting Staff,Rural,Instagram,40,11,Life Hacks,15,6349,1,14,39,39,9,1,Boredom,Tablet,Android,14:00:00,10,0,At Home,Mobile Data,14,3.64,158.725,3.55,0.35,Afternoon
912,21,Other,Indonesia,40132,0,1,Artist,Rural,Youtube,294,13,Jokes/Memes,4,2473,5,8,32,34,8,2,Habit,Smartphone,Android,21:00:00,10,0,At Work,Mobile Data,21,22.62,8.412,2.46,0.027,Night
913,27,Male,United States,38199,0,0,Students,Urban,Youtube,115,9,Life Hacks,24,8108,8,5,49,15,6,4,Entertainment,Smartphone,Android,21:00:00,8,2,At School,Wi-Fi,21,12.78,70.504,5.44,0.043,Night
914,20,Male,Vietnam,56609,1,1,Waiting Staff,Rural,Facebook,233,4,Vlogs,4,8096,9,19,4,6,6,4,Entertainment,Computer,Ios,14:00:00,8,2,At Home,Mobile Data,14,58.25,34.747,1.0,0.082,Afternoon
915,58,Female,Japan,62965,1,0,Manager,Rural,Youtube,282,12,Life Hacks,2,6748,6,4,44,66,8,2,Boredom,Smartphone,Ios,08:00:00,10,0,At School,Mobile Data,8,23.5,23.929,3.67,0.014,Morning
916,62,Female,Philippines,28016,0,1,Labor/Worker,Rural,Tiktok,241,9,Trends,27,4549,8,14,45,88,8,2,Entertainment,Computer,Ios,14:00:00,10,0,At Home,Wi-Fi,14,26.78,18.876,5.0,0.058,Afternoon
917,35,Other,United States,59779,1,0,Waiting Staff,Urban,Youtube,265,13,Vlogs,24,594,6,16,32,56,8,2,Habit,Smartphone,Android,21:00:00,10,0,At School,Mobile Data,21,20.38,2.242,2.46,0.06,Night
918,64,Female,India,51881,1,1,Waiting Staff,Urban,Youtube,33,16,Trends,12,5452,6,20,4,49,8,2,Entertainment,Smartphone,Windows,14:00:00,10,0,Commuting,Mobile Data,14,2.06,165.212,0.25,0.606,Afternoon
919,53,Other,Brazil,44472,0,0,Students,Rural,Facebook,118,6,Entertainment,7,506,4,24,1,92,3,7,Boredom,Tablet,Android,14:00:00,5,5,At Work,Mobile Data,14,19.67,4.288,0.17,0.203,Afternoon
920,64,Female,Brazil,71813,1,1,Labor/Worker,Rural,Tiktok,200,10,Life Hacks,20,4889,5,6,33,1,8,2,Habit,Tablet,Windows,14:00:00,10,0,At School,Wi-Fi,14,20.0,24.445,3.3,0.03,Afternoon
921,39,Male,United States,56021,1,0,Labor/Worker,Urban,Youtube,34,13,Life Hacks,9,7637,2,23,7,65,6,4,Habit,Smartphone,Android,22:15:00,8,2,At Home,Wi-Fi,22,2.62,224.618,0.54,0.676,Night
922,51,Male,Philippines,74131,1,1,Waiting Staff,Rural,Tiktok,196,7,Pranks,9,8212,3,25,9,28,9,1,Boredom,Tablet,Ios,17:45:00,10,0,At Home,Mobile Data,17,28.0,41.898,1.29,0.128,Evening
923,64,Female,India,44087,0,0,Students,Rural,Tiktok,297,19,Jokes/Memes,8,1399,3,6,1,20,9,1,Entertainment,Smartphone,Macos,16:25:00,10,0,At Home,Wi-Fi,16,15.63,4.71,0.05,0.02,Afternoon
924,25,Female,Mexico,32828,0,1,Waiting Staff,Rural,Tiktok,125,19,Jokes/Memes,14,3201,5,3,16,48,9,1,Habit,Computer,Windows,16:25:00,10,0,At Home,Mobile Data,16,6.58,25.608,0.84,0.024,Afternoon
925,57,Other,United States,81610,1,0,Driver,Rural,Instagram,46,17,Pranks,1,7854,5,15,18,72,8,2,Entertainment,Smartphone,Android,22:15:00,10,0,At Home,Mobile Data,22,2.71,170.739,1.06,0.326,Night
926,61,Male,Pakistan,21401,0,1,Artist,Rural,Instagram,291,13,Entertainment,23,6763,6,29,47,65,8,2,Habit,Smartphone,Android,16:25:00,10,0,At Work,Wi-Fi,16,22.38,23.241,3.62,0.1,Afternoon
927,36,Female,Brazil,35193,0,0,Labor/Worker,Rural,Instagram,146,13,Jokes/Memes,21,7962,5,3,6,90,8,2,Entertainment,Computer,Android,17:45:00,10,0,At Home,Wi-Fi,17,11.23,54.534,0.46,0.021,Evening
928,59,Other,United States,64864,1,1,Waiting Staff,Rural,Instagram,236,2,Trends,23,5190,6,11,2,51,6,4,Procrastination,Computer,Ios,16:25:00,8,2,At Home,Mobile Data,16,118.0,21.992,1.0,0.047,Afternoon
929,58,Female,United States,40307,0,1,Teacher,Rural,Facebook,191,10,Life Hacks,12,5681,8,3,9,43,8,2,Entertainment,Smartphone,Ios,16:25:00,10,0,At School,Mobile Data,16,19.1,29.743,0.9,0.016,Afternoon
930,54,Female,Mexico,39611,0,1,Waiting Staff,Rural,Youtube,95,13,Life Hacks,25,3678,2,28,4,49,8,2,Entertainment,Smartphone,Ios,22:15:00,10,0,At Work,Wi-Fi,22,7.31,38.716,0.31,0.295,Night
931,23,Male,Mexico,63791,1,1,Driver,Rural,Instagram,62,9,Jokes/Memes,2,336,4,10,45,25,8,2,Procrastination,Tablet,Android,16:25:00,10,0,Commuting,Wi-Fi,16,6.89,5.419,5.0,0.161,Afternoon
932,43,Male,India,31950,0,0,Waiting Staff,Rural,Facebook,244,1,Gaming,13,1667,6,18,23,74,3,7,Habit,Smartphone,Ios,17:45:00,5,5,At Work,Wi-Fi,17,244.0,6.832,23.0,0.074,Evening
933,51,Male,India,96240,1,1,Labor/Worker,Rural,Youtube,276,14,Jokes/Memes,27,909,5,1,43,76,9,1,Habit,Tablet,Android,17:45:00,10,0,At Work,Mobile Data,17,19.71,3.293,3.07,0.004,Evening
934,62,Male,India,97403,1,0,Students,Rural,Instagram,296,16,Jokes/Memes,4,8467,1,16,45,41,8,2,Habit,Smartphone,Android,16:25:00,10,0,At Home,Wi-Fi,16,18.5,28.605,2.81,0.054,Afternoon
935,23,Female,Vietnam,22745,0,1,Students,Rural,Youtube,109,15,Life Hacks,20,9083,9,16,43,71,8,2,Habit,Smartphone,Android,17:45:00,10,0,At School,Wi-Fi,17,7.27,83.33,2.87,0.147,Evening
936,54,Male,Vietnam,75243,1,0,Labor/Worker,Urban,Instagram,96,1,Jokes/Memes,18,8204,3,27,8,64,9,1,Boredom,Tablet,Android,22:15:00,10,0,At School,Mobile Data,22,96.0,85.458,8.0,0.281,Night
937,50,Other,India,23866,0,1,Labor/Worker,Rural,Facebook,24,17,Pranks,19,5122,2,10,39,61,8,2,Procrastination,Smartphone,Macos,16:25:00,10,0,At Work,Mobile Data,16,1.41,213.417,2.29,0.417,Afternoon
938,39,Female,India,52245,1,0,Students,Urban,Tiktok,110,13,Gaming,16,8153,9,1,25,12,3,7,Boredom,Smartphone,Android,16:25:00,5,5,Commuting,Mobile Data,16,8.46,74.118,1.92,0.009,Afternoon
939,38,Male,India,64724,1,1,Driver,Urban,Tiktok,174,15,Jokes/Memes,27,973,7,4,16,81,3,7,Habit,Computer,Android,17:45:00,5,5,At Home,Mobile Data,17,11.6,5.592,1.07,0.023,Evening
940,23,Male,Indonesia,91354,1,0,Students,Rural,Youtube,38,16,Jokes/Memes,14,4270,5,3,35,69,8,2,Procrastination,Tablet,Macos,17:45:00,10,0,At School,Wi-Fi,17,2.38,112.368,2.19,0.079,Evening
941,23,Male,Mexico,71374,1,1,Labor/Worker,Rural,Facebook,123,16,Trends,29,1408,6,5,17,14,3,7,Habit,Smartphone,Ios,17:45:00,5,5,At Home,Wi-Fi,17,7.69,11.447,1.06,0.041,Evening
942,21,Male,Philippines,50116,1,0,Labor/Worker,Rural,Tiktok,116,2,Pranks,8,2288,4,12,18,34,8,2,Boredom,Tablet,Windows,17:45:00,10,0,At Work,Mobile Data,17,58.0,19.724,9.0,0.103,Evening
943,47,Female,Vietnam,40447,0,1,Waiting Staff,Rural,Instagram,139,17,Vlogs,12,8738,1,25,27,48,3,7,Habit,Smartphone,Android,16:25:00,5,5,At School,Mobile Data,16,8.18,62.863,1.59,0.18,Afternoon
944,28,Female,Pakistan,50431,1,0,Labor/Worker,Rural,Tiktok,93,11,Asmr,9,1218,4,12,15,61,8,2,Entertainment,Smartphone,Windows,22:15:00,10,0,At School,Mobile Data,22,8.45,13.097,1.36,0.129,Night
945,47,Other,Indonesia,37908,0,1,Labor/Worker,Rural,Youtube,280,8,Asmr,6,1420,9,13,17,81,8,2,Habit,Smartphone,Windows,16:25:00,10,0,At Home,Mobile Data,16,35.0,5.071,2.12,0.046,Afternoon
946,48,Female,United States,49336,0,0,Manager,Rural,Youtube,253,3,Asmr,26,9646,1,24,43,35,6,4,Habit,Tablet,Android,17:45:00,8,2,Commuting,Mobile Data,17,84.33,38.126,14.33,0.095,Evening
947,41,Male,United States,60992,1,1,Cashier,Urban,Facebook,223,12,Asmr,18,3377,3,12,5,65,8,2,Boredom,Smartphone,Macos,22:15:00,10,0,At Work,Mobile Data,22,18.58,15.143,0.42,0.054,Night
948,26,Other,India,75350,1,0,Labor/Worker,Rural,Youtube,175,16,Life Hacks,2,7501,5,25,16,59,8,2,Boredom,Smartphone,Android,17:45:00,10,0,At Home,Mobile Data,17,10.94,42.863,1.0,0.143,Evening
949,20,Male,Philippines,89561,1,1,Manager,Rural,Tiktok,288,14,Gaming,23,4098,7,16,15,36,8,2,Boredom,Smartphone,Android,16:25:00,10,0,At School,Mobile Data,16,20.57,14.229,1.07,0.056,Afternoon
950,48,Male,United States,71955,1,1,Cashier,Rural,Tiktok,68,16,Life Hacks,8,2738,9,13,42,79,3,7,Entertainment,Smartphone,Ios,16:25:00,5,5,At Home,Wi-Fi,16,4.25,40.265,2.62,0.191,Afternoon
951,57,Male,Brazil,81240,1,1,Artist,Rural,Tiktok,99,17,Pranks,24,7619,6,5,46,19,8,2,Boredom,Tablet,Macos,22:15:00,10,0,At Work,Mobile Data,22,5.82,76.96,2.71,0.051,Night
952,54,Male,India,40093,0,1,Driver,Rural,Tiktok,203,11,Pranks,14,1842,3,24,34,42,9,1,Habit,Smartphone,Ios,22:15:00,10,0,At Home,Wi-Fi,22,18.45,9.074,3.09,0.118,Night
953,53,Female,Brazil,26155,0,0,Driver,Urban,Facebook,132,17,Trends,6,8938,7,4,48,69,3,7,Boredom,Tablet,Windows,16:25:00,5,5,At School,Mobile Data,16,7.76,67.712,2.82,0.03,Afternoon
954,41,Female,India,66607,1,1,Driver,Rural,Instagram,145,19,Comedy,10,2816,4,21,19,19,3,7,Boredom,Smartphone,Ios,22:15:00,5,5,At Work,Mobile Data,22,7.63,19.421,1.0,0.145,Night
955,48,Male,India,53487,1,0,Teacher,Rural,Instagram,148,1,Entertainment,8,9063,3,15,8,39,3,7,Habit,Smartphone,Ios,16:25:00,5,5,At Work,Wi-Fi,16,148.0,61.236,8.0,0.101,Afternoon
956,23,Male,United States,75668,1,1,Cashier,Rural,Facebook,238,12,Vlogs,17,494,7,12,47,69,8,2,Entertainment,Smartphone,Android,16:25:00,10,0,At Home,Mobile Data,16,19.83,2.076,3.92,0.05,Afternoon
957,19,Male,India,40963,0,0,Cashier,Rural,Youtube,283,15,Pranks,25,6560,7,19,10,52,6,4,Entertainment,Computer,Android,16:25:00,8,2,Commuting,Mobile Data,16,18.87,23.18,0.67,0.067,Afternoon
958,37,Male,Germany,70124,1,1,Artist,Urban,Instagram,59,18,Jokes/Memes,29,5510,4,21,5,12,8,2,Habit,Smartphone,Ios,17:45:00,10,0,At School,Mobile Data,17,3.28,93.39,0.28,0.356,Evening
959,45,Other,Vietnam,72870,1,0,Labor/Worker,Rural,Youtube,127,14,Vlogs,12,3444,7,28,48,83,8,2,Boredom,Smartphone,Android,09:55:00,10,0,At School,Mobile Data,9,9.07,27.118,3.43,0.22,Morning
960,28,Male,Germany,76547,1,1,Driver,Urban,Instagram,211,1,Life Hacks,17,9267,2,19,26,47,8,2,Habit,Smartphone,Android,16:25:00,10,0,At School,Wi-Fi,16,211.0,43.919,26.0,0.09,Afternoon
961,21,Female,Germany,84110,1,0,Manager,Rural,Youtube,200,13,Life Hacks,13,7543,1,21,22,76,3,7,Boredom,Tablet,Windows,17:45:00,5,5,At Home,Mobile Data,17,15.38,37.715,1.69,0.105,Evening
962,32,Male,Japan,73554,1,1,Students,Rural,Facebook,190,15,Pranks,19,7562,2,11,44,36,3,7,Procrastination,Tablet,Android,17:45:00,5,5,At Work,Mobile Data,17,12.67,39.8,2.93,0.058,Evening
963,23,Other,Vietnam,40936,0,0,Students,Urban,Tiktok,87,7,Trends,12,3994,4,21,23,63,8,2,Habit,Tablet,Android,17:45:00,10,0,At School,Wi-Fi,17,12.43,45.908,3.29,0.241,Evening
964,47,Male,Indonesia,24426,0,1,Waiting Staff,Rural,Youtube,84,15,Gaming,16,7253,8,6,13,76,3,7,Boredom,Computer,Ios,16:25:00,5,5,At Home,Mobile Data,16,5.6,86.345,0.87,0.071,Afternoon
965,55,Female,Philippines,47606,0,0,Students,Rural,Tiktok,290,10,Entertainment,25,45,3,9,9,82,3,7,Boredom,Smartphone,Ios,17:45:00,5,5,At Home,Mobile Data,17,29.0,0.155,0.9,0.031,Evening
966,19,Male,India,67832,1,1,Students,Rural,Youtube,30,14,Gaming,27,2057,6,1,49,51,3,7,Entertainment,Smartphone,Ios,22:15:00,5,5,Commuting,Mobile Data,22,2.14,68.567,3.5,0.033,Night
967,32,Female,India,48151,0,0,Driver,Rural,Youtube,180,6,Asmr,5,663,6,12,20,43,3,7,Habit,Tablet,Android,22:15:00,5,5,Commuting,Mobile Data,22,30.0,3.683,3.33,0.067,Night
968,28,Male,Indonesia,99303,1,1,Students,Rural,Youtube,24,14,Life Hacks,25,4668,9,26,28,34,6,4,Habit,Smartphone,Android,16:25:00,8,2,At School,Mobile Data,16,1.71,194.5,2.0,1.083,Afternoon
969,25,Female,United States,31308,0,0,Waiting Staff,Rural,Youtube,220,12,Gaming,16,2029,9,14,44,97,8,2,Boredom,Smartphone,Macos,09:55:00,8,2,At School,Mobile Data,9,18.33,9.223,3.67,0.064,Morning
970,43,Female,United States,82522,1,1,Students,Urban,Youtube,57,11,Entertainment,25,5717,4,6,37,49,8,2,Habit,Computer,Android,22:15:00,10,0,At Home,Mobile Data,22,5.18,100.298,3.36,0.105,Night
971,62,Female,Germany,65671,1,1,Students,Rural,Tiktok,95,19,Gaming,6,2696,9,1,24,18,9,1,Entertainment,Smartphone,Macos,22:15:00,10,0,At Home,Wi-Fi,22,5.0,28.379,1.26,0.011,Night
972,61,Other,Indonesia,22204,0,1,Artist,Rural,Youtube,158,2,Entertainment,11,8831,6,22,44,61,3,7,Boredom,Computer,Macos,16:25:00,5,5,At Work,Mobile Data,16,79.0,55.892,22.0,0.139,Afternoon
973,22,Female,Vietnam,51131,1,1,Driver,Rural,Tiktok,197,1,Jokes/Memes,17,2663,2,2,33,57,8,2,Entertainment,Smartphone,Ios,22:15:00,10,0,At Home,Mobile Data,22,197.0,13.518,33.0,0.01,Night
974,23,Female,Germany,72428,1,0,Teacher,Urban,Facebook,160,8,Jokes/Memes,26,2745,6,24,20,93,6,4,Habit,Smartphone,Android,22:15:00,8,2,At School,Mobile Data,22,20.0,17.156,2.5,0.15,Night
975,43,Female,Brazil,53870,1,1,Students,Rural,Instagram,150,14,Vlogs,23,5004,2,11,48,5,6,4,Boredom,Smartphone,Ios,22:15:00,8,2,At School,Wi-Fi,22,10.71,33.36,3.43,0.073,Night
976,21,Male,Japan,69067,1,0,Engineer,Rural,Youtube,78,9,Asmr,14,6321,8,3,30,89,8,2,Boredom,Smartphone,Ios,16:25:00,10,0,At School,Mobile Data,16,8.67,81.038,3.33,0.038,Afternoon
977,36,Male,Pakistan,78585,1,1,Students,Rural,Instagram,269,2,Entertainment,6,5125,4,10,44,24,3,7,Habit,Smartphone,Ios,16:25:00,5,5,At Home,Mobile Data,16,134.5,19.052,22.0,0.037,Afternoon
978,37,Male,United States,41607,0,0,Driver,Rural,Tiktok,18,5,Pranks,25,4948,5,6,9,93,3,7,Procrastination,Smartphone,Windows,16:25:00,5,5,At Home,Mobile Data,16,3.6,274.889,1.8,0.333,Afternoon
979,50,Female,Japan,44968,0,1,Waiting Staff,Rural,Facebook,130,8,Jokes/Memes,23,4402,8,6,45,64,8,2,Habit,Tablet,Windows,09:55:00,10,0,Commuting,Wi-Fi,9,16.25,33.862,5.62,0.046,Morning
980,37,Female,United States,31908,0,0,Labor/Worker,Rural,Facebook,110,16,Gaming,28,3427,8,20,49,59,3,7,Habit,Smartphone,Android,16:25:00,5,5,At Home,Mobile Data,16,6.88,31.155,3.06,0.182,Afternoon
981,29,Male,Philippines,46423,0,1,Driver,Rural,Facebook,158,16,Gaming,11,5912,6,21,17,38,9,1,Boredom,Tablet,Android,16:25:00,10,0,At School,Mobile Data,16,9.88,37.418,1.06,0.133,Afternoon
982,64,Female,Pakistan,94707,1,0,Labor/Worker,Rural,Instagram,155,13,Life Hacks,12,394,4,2,36,33,8,2,Boredom,Smartphone,Macos,16:25:00,10,0,At Work,Mobile Data,16,11.92,2.542,2.77,0.013,Afternoon
983,18,Female,India,98257,1,1,Students,Urban,Tiktok,252,15,Life Hacks,13,3597,1,26,14,10,6,4,Boredom,Smartphone,Android,17:45:00,8,2,At Home,Mobile Data,17,16.8,14.274,0.93,0.103,Evening
984,43,Female,India,81215,1,0,Labor/Worker,Rural,Youtube,250,1,Asmr,4,329,7,26,19,37,6,4,Procrastination,Tablet,Ios,16:25:00,8,2,At School,Wi-Fi,16,250.0,1.316,19.0,0.104,Afternoon
985,31,Female,Philippines,75835,1,1,Students,Rural,Youtube,52,3,Gaming,7,772,8,24,7,97,6,4,Habit,Tablet,Ios,22:15:00,8,2,At Home,Wi-Fi,22,17.33,14.846,2.33,0.462,Night
986,55,Female,Germany,69429,1,0,Students,Rural,Tiktok,104,6,Trends,2,8135,9,10,3,87,3,7,Boredom,Tablet,Android,22:15:00,5,5,Commuting,Mobile Data,22,17.33,78.221,0.5,0.096,Night
987,54,Other,India,58458,1,1,Driver,Rural,Instagram,235,14,Jokes/Memes,6,1645,2,23,33,11,8,2,Boredom,Smartphone,Ios,22:15:00,10,0,At Work,Wi-Fi,22,16.79,7.0,2.36,0.098,Night
988,28,Female,Indonesia,66169,1,0,Artist,Urban,Youtube,15,4,Life Hacks,6,9924,1,26,44,24,6,4,Entertainment,Tablet,Windows,16:25:00,8,2,Commuting,Mobile Data,16,3.75,661.6,11.0,1.733,Afternoon
989,53,Male,Philippines,27659,0,1,Labor/Worker,Urban,Tiktok,223,18,Vlogs,18,1787,4,6,32,88,6,4,Habit,Smartphone,Android,09:55:00,8,2,At School,Mobile Data,9,12.39,8.013,1.78,0.027,Morning
990,30,Male,Indonesia,80614,1,0,Labor/Worker,Rural,Youtube,215,15,Trends,20,9815,5,23,47,71,6,4,Boredom,Tablet,Android,16:25:00,8,2,At Work,Wi-Fi,16,14.33,45.651,3.13,0.107,Afternoon
991,60,Female,India,97240,1,1,Labor/Worker,Urban,Facebook,76,9,Jokes/Memes,8,999,1,28,11,21,3,7,Habit,Smartphone,Macos,17:45:00,5,5,At Home,Wi-Fi,17,8.44,13.145,1.22,0.368,Evening
992,20,Other,Germany,52793,1,1,Artist,Urban,Youtube,109,18,Vlogs,8,1848,5,17,42,20,8,2,Boredom,Smartphone,Macos,17:45:00,10,0,Commuting,Mobile Data,17,6.06,16.954,2.33,0.156,Evening
